id,grupo,nombre,descripcion,termino
10128,programa,Generación programada PHF5 Saldo Marruecos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10129,programa,Generación programada PHF6 Saldo Marruecos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10130,programa,Generación programada PHF7 Saldo Marruecos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10131,programa,Generación programada PBF Saldo Andorra,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. En concreto este indicador se refiere al saldo resultante de las importaciones y exportaciones con An",D+1
10132,programa,Generación programada PVP Saldo Andorra,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10133,programa,Generación programada PHF1 Saldo Andorra,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10136,programa,Generación programada PHF3 Saldo Andorra,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",H+3
10138,programa,Generación programada PHF5 Saldo Andorra,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10139,programa,Generación programada PHF6 Saldo Andorra,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10140,programa,Generación programada PHF7 Saldo Andorra,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10141,programa,Demanda programada PBF total,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Su desglose le mostrará la demanda en el PBF por tipos de oferta asociados a la demanda.</p><p",D+1
10142,programa,Demanda programada PVP total,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10143,programa,Demanda programada PHF1 total,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10145,programa,Demanda programada PHF3 total,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,H+3
10147,programa,Demanda programada PHF5 total,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10148,programa,Demanda programada PHF6 total,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10149,programa,Demanda programada PHF7 total,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10150,programa,Generación programada PVP Anexo II RD 134/2010,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10151,programa,Generación programada PHF1 Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10152,programa,Generación programada PHF2 Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10153,programa,Generación programada PHF3 Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
